Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,MPG,Primary_Position,3PAr,FTr,TS%,AST/TOV,AST_Ratio,PPS,STL+BLK,ORB_Rate
490,Nassir Little,23,PHO,SF,45,2,458,6.1,13.2,0.46,2.2,7.5,0.3,3.8,5.8,0.667,0.544,1.8,2.1,0.85,1.5,6.5,8.0,2.2,1.1,1.1,1.5,4.2,16.2,114.0,116,,littlna01,10.178,Forward,0.568,0.159,0.573,1.467,0.123,1.147,2.2,0.188
491,Sandro Mamukelashvili,24,SAS,C,46,5,451,7.7,16.3,0.471,2.0,6.7,0.297,5.7,9.6,0.593,0.532,2.6,3.6,0.735,4.7,10.7,15.5,5.2,0.7,1.3,2.0,3.7,20.0,119.0,116,,mamuksa01,9.804,Center,0.411,0.221,0.559,2.6,0.207,1.118,2.0,0.305
492,Alex Len,30,SAC,C,48,0,444,5.5,8.9,0.617,0.0,0.3,0.0,5.5,8.5,0.641,0.617,2.2,3.7,0.588,5.0,9.0,14.0,5.5,1.2,3.6,3.0,7.2,13.1,123.0,111,,lenal01,9.25,Center,0.034,0.416,0.622,1.833,0.289,1.244,4.8,0.357
493,Thomas Bryant,26,MIA,C,38,4,441,9.7,16.9,0.577,0.5,2.5,0.182,9.3,14.4,0.646,0.591,4.6,5.3,0.872,4.5,11.4,16.0,2.6,1.1,1.8,2.4,5.2,24.5,125.0,109,,bryanth01,11.605,Center,0.148,0.314,0.637,1.083,0.107,1.274,2.9000000000000004,0.283
494,Thaddeus Young,35,2TM,PF,33,6,439,7.2,11.9,0.602,0.1,0.8,0.143,7.1,11.1,0.634,0.606,0.7,1.7,0.4,5.1,6.3,11.4,6.3,2.5,0.6,1.7,5.4,15.1,130.0,116,,youngth01,13.303,Forward,0.067,0.143,0.597,3.706,0.305,1.194,3.1,0.447
495,Thaddeus Young,35,TOR,PF,23,6,350,7.5,12.0,0.621,0.1,0.8,0.167,7.3,11.2,0.654,0.626,0.7,1.7,0.417,4.0,6.3,10.3,6.9,2.5,0.4,1.5,5.2,15.7,132.0,117,,youngth01,15.217,Forward,0.067,0.142,0.616,4.6,0.326,1.232,2.9,0.388
496,Thaddeus Young,35,PHO,PF,10,0,89,6.0,11.5,0.524,0.0,0.5,0.0,6.0,11.0,0.55,0.524,0.5,1.6,0.333,9.3,6.0,15.4,3.8,2.7,1.1,2.2,6.0,12.6,123.0,112,,youngth01,8.9,Forward,0.043,0.139,0.516,1.727,0.209,1.032,3.8000000000000003,0.608
497,Skylar Mays,26,2TM,SG,38,5,433,7.1,18.0,0.396,1.8,6.1,0.296,5.3,11.9,0.448,0.447,1.5,1.9,0.765,1.1,3.7,4.9,9.6,2.4,0.5,2.3,2.9,17.6,107.0,118,,mayssk01,11.395,Guard,0.339,0.106,0.467,4.174,0.312,0.934,2.9,0.229
498,Skylar Mays,26,POR,PG,21,5,356,7.4,19.1,0.384,1.9,6.8,0.286,5.4,12.3,0.438,0.435,1.8,2.4,0.765,1.2,3.9,5.1,10.4,1.9,0.4,2.5,2.8,18.4,107.0,119,,mayssk01,16.952,Guard,0.356,0.126,0.456,4.16,0.315,0.913,2.3,0.235
499,Skylar Mays,26,LAL,SG,17,0,77,6.2,13.0,0.476,1.2,3.1,0.4,4.9,9.9,0.5,0.524,0.0,0.0,,0.6,3.1,3.7,6.2,4.3,0.6,1.2,3.7,13.6,113.0,112,,mayssk01,4.529,Guard,0.238,0.0,0.523,5.167,0.304,1.046,4.8999999999999995,0.162
500,Chuma Okeke,25,ORL,SF,47,8,432,4.6,12.8,0.357,2.6,9.4,0.28,1.9,3.4,0.567,0.46,0.5,0.8,0.571,2.1,7.1,9.2,2.3,1.0,0.8,1.8,2.2,12.3,97.0,113,,okekech01,9.191,Forward,0.734,0.062,0.468,1.278,0.133,0.935,1.8,0.228
501,Dominick Barlow,20,SAS,PF,33,1,420,6.3,12.8,0.496,0.3,1.0,0.333,6.0,11.8,0.51,0.509,3.3,4.7,0.69,5.1,7.7,12.8,4.1,1.4,1.6,1.0,5.3,16.3,125.0,116,,barlodo01,12.727,Forward,0.078,0.367,0.548,4.1,0.205,1.096,3.0,0.398
502,Reggie Bullock,32,HOU,SF,44,0,417,4.0,9.5,0.415,3.1,7.8,0.403,0.8,1.7,0.467,0.579,0.1,0.1,1.0,0.7,7.8,8.5,1.7,1.4,0.6,1.2,3.4,11.2,112.0,114,,bullore01,9.477,Forward,0.821,0.011,0.587,1.417,0.137,1.174,2.0,0.082
503,Patty Mills,35,2TM,PG,32,5,415,5.4,15.4,0.351,2.8,10.3,0.276,2.6,5.2,0.5,0.443,1.3,1.3,1.0,1.1,3.1,4.1,4.0,2.4,0.1,1.9,3.8,15.0,98.0,117,,millspa02,12.969,Guard,0.669,0.084,0.47,2.105,0.183,0.939,2.5,0.262
504,Patty Mills,35,ATL,PG,19,0,202,4.5,12.1,0.373,3.1,8.1,0.382,1.4,4.0,0.353,0.5,0.0,0.0,,1.2,3.6,4.7,3.3,2.1,0.2,1.9,4.0,12.1,102.0,120,,millspa02,10.632,Guard,0.669,0.0,0.5,1.737,0.191,1.0,2.3000000000000003,0.25
505,Patty Mills,35,MIA,PG,13,5,213,6.3,18.7,0.338,2.6,12.4,0.208,3.7,6.3,0.593,0.406,2.6,2.6,1.0,0.9,2.6,3.5,4.7,2.6,0.0,1.9,3.5,17.8,96.0,113,,millspa02,16.385,Guard,0.663,0.139,0.448,2.474,0.178,0.897,2.6,0.257
506,Trent Forrest,25,ATL,SG,38,0,414,3.9,10.4,0.378,0.2,1.2,0.2,3.7,9.3,0.4,0.389,1.5,2.0,0.765,1.3,4.6,5.9,10.7,1.3,0.3,2.3,2.9,9.6,109.0,122,,forretr01,10.895,Guard,0.115,0.192,0.426,4.652,0.441,0.851,1.6,0.22
507,Svi Mykhailiuk,26,BOS,SF,41,2,413,6.8,16.4,0.416,5.0,12.9,0.389,1.8,3.5,0.517,0.569,0.7,1.1,0.667,1.3,4.8,6.1,4.2,1.3,0.1,1.4,2.3,19.4,119.0,115,,mykhasv01,10.073,Forward,0.787,0.067,0.575,3.0,0.187,1.149,1.4000000000000001,0.213
508,Wesley Matthews,37,ATL,SG,36,3,413,3.9,11.3,0.351,2.8,8.0,0.348,1.2,3.3,0.357,0.474,2.1,2.8,0.75,1.0,5.1,6.2,2.7,1.9,1.3,0.9,5.0,12.8,112.0,119,,matthwe02,11.472,Guard,0.708,0.248,0.511,3.0,0.167,1.021,3.2,0.164
509,Aleksej Pokusevski,22,2TM,PF,28,0,405,5.9,14.7,0.405,2.2,6.7,0.327,3.8,8.0,0.47,0.479,3.6,5.0,0.732,2.1,8.7,10.8,4.2,1.8,1.6,2.3,2.7,17.7,107.0,116,,pokusal01,14.464,Forward,0.456,0.34,0.524,1.826,0.179,1.047,3.4000000000000004,0.194
510,Aleksej Pokusevski,22,OKC,PF,10,0,60,3.2,12.8,0.25,1.6,8.8,0.182,1.6,4.0,0.4,0.313,1.6,3.2,0.5,1.6,6.4,8.0,4.0,0.8,0.8,2.4,4.0,9.6,79.0,115,,pokusal01,6.0,Forward,0.688,0.25,0.338,1.667,0.194,0.676,1.6,0.2
511,Aleksej Pokusevski,22,CHO,PF,18,0,345,6.4,15.0,0.429,2.3,6.3,0.364,4.1,8.7,0.475,0.505,4.0,5.3,0.757,2.1,9.2,11.3,4.3,2.0,1.7,2.3,2.4,19.2,111.0,116,,pokusal01,19.167,Forward,0.42,0.353,0.554,1.87,0.18,1.108,3.7,0.186
512,Luka Šamanić,24,UTA,PF,43,7,404,7.2,18.9,0.38,1.6,7.6,0.203,5.6,11.2,0.5,0.421,5.3,6.7,0.786,2.6,9.6,12.2,2.3,0.6,0.8,3.3,3.8,21.1,97.0,121,,samanlu01,9.395,Forward,0.402,0.354,0.483,0.697,0.084,0.966,1.4,0.213
513,Javon Freeman-Liberty,24,TOR,PG,22,6,403,6.6,14.9,0.444,1.2,5.0,0.238,5.4,9.8,0.549,0.484,4.0,4.3,0.917,1.9,6.5,8.4,4.8,1.2,0.5,3.0,3.4,18.3,107.0,120,,freemja01,18.318,Guard,0.336,0.289,0.545,1.6,0.195,1.09,1.7,0.226
514,Derrick Rose,35,MEM,PG,24,7,399,9.3,20.2,0.461,1.8,5.0,0.366,7.5,15.2,0.492,0.506,2.9,3.3,0.889,0.9,4.7,5.5,9.6,1.0,0.2,3.8,2.6,23.4,108.0,119,,rosede01,16.625,Guard,0.248,0.163,0.54,2.526,0.274,1.081,1.2,0.161
515,DeAndre Jordan,35,DEN,C,36,2,396,7.3,11.6,0.624,0.0,0.0,,7.3,11.6,0.624,0.624,3.3,6.6,0.491,6.8,12.9,19.7,3.3,0.8,2.0,2.9,7.0,17.8,121.0,110,,jordade01,11.0,Center,0.0,0.569,0.614,1.138,0.159,1.227,2.8,0.345
516,Kobe Brown,24,LAC,PF,44,0,394,4.6,11.3,0.411,1.8,6.0,0.292,2.9,5.3,0.548,0.489,0.1,0.3,0.5,2.5,5.3,7.8,3.1,1.5,0.8,1.1,6.1,11.2,111.0,117,,brownko01,8.955,Forward,0.531,0.027,0.49,2.818,0.198,0.98,2.3,0.321
517,Lester Quiñones,23,GSW,SG,37,0,394,6.9,17.3,0.397,3.9,10.8,0.364,2.9,6.5,0.453,0.511,2.5,3.6,0.69,2.6,6.3,8.8,4.4,0.7,0.2,2.1,5.4,20.1,113.0,118,,quinole01,10.649,Guard,0.624,0.208,0.532,2.095,0.173,1.064,0.8999999999999999,0.292
518,Eugene Omoruyi,26,WAS,SF,43,0,393,9.6,19.9,0.485,1.5,5.5,0.283,8.1,14.4,0.562,0.524,3.8,5.8,0.653,4.2,5.9,10.1,4.2,3.2,0.6,2.5,7.4,24.6,111.0,116,,omorueu01,9.14,Forward,0.276,0.291,0.548,1.68,0.144,1.096,3.8000000000000003,0.416
519,Matt Ryan,26,NOP,SF,28,1,390,6.2,14.2,0.434,5.2,11.4,0.451,1.0,2.8,0.364,0.615,1.6,1.8,0.929,0.8,4.3,5.0,2.3,0.8,0.1,2.4,4.0,19.1,113.0,118,,ryanma01,13.929,Forward,0.803,0.127,0.637,0.958,0.117,1.274,0.9,0.157
520,Justin Minaya,24,POR,SF,34,1,381,2.9,9.6,0.297,1.6,6.4,0.245,1.3,3.2,0.4,0.378,0.6,1.2,0.556,3.9,3.4,7.3,2.7,1.2,1.3,1.2,4.5,7.9,100.0,120,,minayju01,11.206,Forward,0.667,0.125,0.39,2.25,0.192,0.78,2.5,0.534
521,Johnny Juzang,22,UTA,SG,20,5,372,6.6,14.3,0.464,4.2,10.0,0.416,2.5,4.3,0.576,0.609,1.3,1.8,0.714,0.9,3.8,4.7,3.0,0.5,0.3,1.7,3.8,18.7,120.0,125,,juzanjo01,18.6,Guard,0.699,0.126,0.62,1.765,0.152,1.239,0.8,0.191
522,Noah Clowney,19,BRK,PF,23,4,370,6.7,12.4,0.538,1.6,4.4,0.364,5.1,8.0,0.633,0.602,2.8,4.0,0.7,3.5,7.4,10.8,2.4,1.1,2.1,2.0,3.3,17.8,122.0,115,,clownno01,16.087,Forward,0.355,0.323,0.629,1.2,0.129,1.257,3.2,0.321
523,Tosan Evbuomwan,22,2TM,SF,17,8,367,4.7,9.3,0.507,1.6,4.2,0.375,3.2,5.1,0.615,0.592,2.2,3.3,0.68,2.4,5.5,7.9,2.1,0.8,0.7,1.2,3.0,13.3,123.0,120,,evbuoto01,21.588,Forward,0.452,0.355,0.618,1.75,0.149,1.237,1.5,0.304
524,Tosan Evbuomwan,22,MEM,SF,4,0,74,2.6,9.9,0.267,1.3,5.3,0.25,1.3,4.6,0.286,0.333,0.0,0.0,,5.3,4.0,9.2,4.0,0.0,0.7,0.7,3.3,6.6,104.0,121,,evbuoto01,18.5,Forward,0.535,0.0,0.333,5.714,0.274,0.667,0.7,0.57
525,Tosan Evbuomwan,22,DET,SF,13,8,293,5.3,9.2,0.571,1.6,3.9,0.417,3.6,5.3,0.688,0.661,2.8,4.1,0.68,1.6,5.9,7.6,1.6,1.0,0.7,1.3,3.0,14.9,128.0,120,,evbuoto01,22.538,Forward,0.424,0.446,0.677,1.231,0.115,1.354,1.7,0.213
526,Ousmane Dieng,20,OKC,PF,33,0,365,6.5,15.3,0.422,2.8,9.2,0.3,3.7,6.1,0.609,0.513,1.8,2.1,0.875,1.3,5.4,6.7,4.9,1.1,0.7,2.5,2.9,17.5,107.0,115,,diengou01,11.061,Forward,0.601,0.137,0.539,1.96,0.207,1.079,1.8,0.194
527,Jontay Porter,24,TOR,PF,26,5,360,5.4,14.0,0.385,2.7,8.0,0.333,2.7,5.9,0.455,0.481,2.0,2.4,0.833,3.5,7.5,11.0,8.0,2.7,2.7,2.8,4.7,15.4,112.0,114,,portejo01,13.846,Forward,0.571,0.171,0.511,2.857,0.309,1.023,5.4,0.318
528,Ben Simmons,27,BRK,PG,15,12,359,5.9,10.2,0.581,0.0,0.0,,5.9,10.2,0.581,0.581,0.8,2.1,0.4,4.3,12.1,16.4,11.9,1.7,1.2,3.7,5.0,12.7,121.0,112,,simmobe01,23.933,Guard,0.0,0.206,0.571,3.216,0.445,1.142,2.9,0.262
529,Brandon Boston Jr.,22,LAC,SF,32,0,345,9.3,23.0,0.404,2.0,7.4,0.269,7.3,15.6,0.468,0.447,3.3,4.7,0.697,2.7,4.7,7.4,1.9,1.6,1.1,3.4,5.7,23.9,93.0,117,,bostobr01,10.781,Forward,0.322,0.204,0.477,0.559,0.063,0.953,2.7,0.365
530,Jarace Walker,20,IND,PF,33,0,340,6.2,15.3,0.409,3.1,7.6,0.4,3.2,7.6,0.418,0.509,1.1,1.2,0.889,1.7,7.1,8.7,5.6,2.1,1.5,2.4,4.0,16.7,109.0,116,,walkeja02,10.303,Forward,0.497,0.078,0.528,2.333,0.235,1.055,3.6,0.193
531,JaVale McGee,36,SAC,C,46,0,339,11.3,18.9,0.598,0.1,1.0,0.143,11.2,17.9,0.624,0.602,3.7,6.4,0.578,6.0,12.0,18.1,2.4,2.0,2.9,4.9,6.6,26.5,109.0,109,,mcgeeja01,7.37,Center,0.053,0.339,0.61,0.49,0.083,1.22,4.9,0.333
532,Olivier-Maxence Prosper,21,DAL,PF,40,1,336,5.7,14.8,0.385,1.9,6.4,0.289,3.9,8.4,0.458,0.447,4.0,5.9,0.683,3.6,7.7,11.3,3.1,1.0,0.6,1.1,2.9,17.3,113.0,116,,prospol01,8.4,Forward,0.432,0.399,0.497,2.818,0.144,0.994,1.6,0.319
533,Jeremiah Robinson-Earl,23,NOP,PF,39,1,334,6.6,13.9,0.474,1.9,5.7,0.333,4.7,8.2,0.571,0.542,1.8,2.3,0.75,3.4,7.8,11.2,3.1,1.5,0.6,2.3,3.5,16.9,112.0,113,,robinje02,8.564,Forward,0.41,0.165,0.567,1.348,0.153,1.133,2.1,0.304
534,Neemias Queta,24,BOS,C,28,0,333,9.9,15.4,0.644,0.0,0.0,,9.9,15.4,0.644,0.644,3.0,4.2,0.714,7.9,10.2,18.1,3.0,1.9,3.1,1.9,7.4,22.8,139.0,106,,quetane01,11.893,Center,0.0,0.273,0.661,1.579,0.135,1.322,5.0,0.436
535,Julian Phillips,20,CHI,SF,40,0,323,4.9,11.9,0.416,1.9,5.9,0.316,3.1,6.0,0.513,0.494,2.0,2.9,0.684,1.9,3.7,5.6,2.0,1.1,1.1,1.5,6.2,13.7,107.0,119,,phillju01,8.075,Forward,0.496,0.244,0.52,1.333,0.12,1.04,2.2,0.339
536,Cody Zeller,31,NOP,C,43,0,320,4.0,9.5,0.419,0.2,0.5,0.333,3.8,9.0,0.424,0.427,3.5,5.8,0.605,7.4,9.8,17.2,6.0,1.4,0.8,2.5,6.9,11.6,119.0,112,,zelleco01,7.442,Center,0.053,0.611,0.481,2.4,0.292,0.962,2.2,0.43
537,Ja Morant,24,MEM,PG,9,9,318,12.3,26.1,0.471,2.2,7.8,0.275,10.1,18.3,0.555,0.512,8.0,9.8,0.813,0.9,6.8,7.7,11.2,1.1,0.8,4.2,2.9,34.7,116.0,116,,moranja01,35.333,Guard,0.299,0.375,0.57,2.667,0.244,1.141,1.9000000000000001,0.117
538,Ashton Hagans,24,POR,PG,19,1,316,4.5,11.1,0.408,1.3,3.9,0.32,3.3,7.2,0.457,0.465,2.2,2.7,0.824,2.2,4.8,7.0,8.4,1.7,1.4,4.7,6.3,12.5,99.0,117,,haganas01,16.632,Guard,0.351,0.243,0.509,1.787,0.331,1.017,3.0999999999999996,0.314
539,Devonte' Graham,28,SAS,PG,23,0,313,5.8,16.4,0.352,3.8,12.6,0.301,2.0,3.8,0.52,0.468,2.0,2.4,0.813,0.8,4.7,5.5,7.4,1.4,0.3,2.6,2.1,17.3,104.0,119,,grahade01,13.609,Guard,0.768,0.146,0.496,2.846,0.27,0.991,1.7,0.145
540,A.J. Lawson,23,DAL,SG,42,0,311,8.3,18.7,0.446,2.0,7.7,0.26,6.3,11.0,0.577,0.5,2.3,3.5,0.652,2.2,5.6,7.7,3.1,1.5,0.5,2.2,3.4,21.0,105.0,117,,lawsoaj01,7.405,Guard,0.412,0.187,0.519,1.409,0.121,1.038,2.0,0.282
541,Nathan Mensah,25,CHO,C,25,0,307,1.9,4.5,0.429,0.0,0.0,,1.9,4.5,0.429,0.429,1.4,1.9,0.75,4.7,5.8,10.4,1.4,1.0,2.3,2.3,10.3,5.3,104.0,119,,mensana01,12.28,Center,0.0,0.422,0.497,0.609,0.155,0.993,3.3,0.448
542,Stanley Umude,24,DET,SG,24,2,307,5.8,13.2,0.44,3.8,8.3,0.453,2.0,4.9,0.419,0.583,4.5,5.0,0.906,1.3,6.7,8.0,1.7,1.3,1.1,2.2,6.3,19.9,119.0,119,,umudest01,12.792,Guard,0.629,0.379,0.646,0.773,0.088,1.292,2.4000000000000004,0.162
543,Orlando Robinson,23,MIA,C,36,7,304,5.9,11.8,0.5,1.3,2.5,0.533,4.6,9.4,0.491,0.556,3.1,4.1,0.76,4.6,9.2,13.8,5.6,1.1,1.3,3.0,5.7,16.2,120.0,111,,robinor01,8.444,Center,0.212,0.347,0.595,1.867,0.252,1.191,2.4000000000000004,0.333
544,Furkan Korkmaz,26,PHI,SG,35,0,300,4.9,12.5,0.395,2.3,6.6,0.35,2.6,5.9,0.444,0.487,2.3,3.3,0.7,0.7,4.3,4.9,4.1,2.3,0.5,1.6,2.8,14.4,108.0,115,,korkmfu01,8.571,Guard,0.528,0.264,0.516,2.562,0.209,1.032,2.8,0.14
545,Cory Joseph,32,GSW,PG,26,0,296,3.8,10.5,0.359,2.1,6.9,0.31,1.6,3.6,0.455,0.461,0.7,1.1,0.571,1.0,3.9,4.9,6.9,0.7,0.5,2.0,4.1,10.3,108.0,119,,josepco01,11.385,Guard,0.657,0.105,0.469,3.45,0.347,0.938,1.2,0.204
546,Ricky Council IV,22,PHI,SG,32,0,289,9.2,19.1,0.482,2.0,5.4,0.375,7.2,13.6,0.525,0.536,9.0,12.1,0.746,2.4,5.4,7.8,2.7,1.4,0.2,0.9,2.9,29.5,129.0,117,,councri01,9.031,Guard,0.283,0.634,0.604,3.0,0.096,1.208,1.5999999999999999,0.308
547,Garrett Temple,37,TOR,SG,27,2,289,4.8,13.0,0.372,2.0,6.7,0.3,2.8,6.3,0.447,0.449,3.0,3.7,0.818,3.0,4.5,7.5,4.7,2.0,0.5,2.3,4.7,14.7,107.0,120,,templga01,10.704,Guard,0.515,0.285,0.502,2.043,0.217,1.005,2.5,0.4
548,Leaky Black,24,CHO,SF,26,3,284,4.3,9.0,0.481,1.6,3.5,0.45,2.8,5.6,0.5,0.567,1.7,2.6,0.667,1.6,6.8,8.3,4.2,1.4,1.9,1.0,3.3,12.0,124.0,119,,blackle01,10.923,Forward,0.389,0.289,0.591,4.2,0.274,1.183,3.3,0.19
549,Lindy Waters III,26,OKC,SG,38,0,280,8.4,17.9,0.471,6.4,14.6,0.435,2.1,3.3,0.632,0.649,0.3,0.3,1.0,1.2,5.7,6.9,4.1,0.9,1.2,1.2,3.9,23.5,128.0,115,,waterli01,7.368,Guard,0.816,0.017,0.652,3.417,0.176,1.303,2.1,0.174
550,Kessler Edwards,23,SAC,SF,54,0,275,6.0,14.5,0.415,3.5,9.2,0.385,2.5,5.3,0.467,0.537,0.9,1.6,0.556,1.6,5.8,7.4,2.6,1.8,0.7,0.7,4.6,16.4,115.0,115,,edwarke02,5.093,Forward,0.634,0.11,0.539,3.714,0.141,1.079,2.5,0.216
551,Damian Jones,28,CLE,C,39,0,270,7.9,13.2,0.597,0.5,2.6,0.214,7.3,10.6,0.69,0.618,3.3,3.8,0.857,3.7,7.7,11.3,2.7,1.3,2.4,2.4,4.9,19.6,125.0,111,,jonesda03,6.923,Center,0.197,0.288,0.659,1.125,0.135,1.318,3.7,0.325
552,Onuralp Bitim,24,CHI,SG,23,1,268,6.0,15.6,0.381,2.2,8.2,0.273,3.7,7.4,0.5,0.452,0.7,0.9,0.8,1.1,4.8,6.0,2.4,0.6,0.4,1.9,4.5,14.9,94.0,121,,bitimon01,11.652,Guard,0.526,0.058,0.466,1.263,0.118,0.931,1.0,0.186
553,Kira Lewis Jr.,22,3TM,PG,28,0,265,6.2,16.9,0.37,0.7,6.1,0.121,5.5,10.8,0.508,0.391,3.1,3.7,0.85,1.7,3.1,4.8,6.8,1.7,0.4,2.6,2.4,16.3,100.0,119,,lewiski01,9.464,Guard,0.361,0.219,0.44,2.615,0.243,0.88,2.1,0.354
554,Kira Lewis Jr.,22,NOP,PG,15,0,144,5.4,17.7,0.308,0.7,6.8,0.1,4.8,10.9,0.438,0.327,3.4,3.7,0.909,1.4,3.4,4.8,6.1,1.7,0.3,2.7,2.7,15.0,89.0,116,,lewiski01,9.6,Guard,0.384,0.209,0.388,2.259,0.217,0.776,2.0,0.292
555,Kira Lewis Jr.,22,TOR,PG,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,,127,,lewiski01,2.0,Guard,,,,0.0,,,0.0,
556,Kira Lewis Jr.,22,UTA,PG,12,0,119,7.3,16.2,0.45,0.8,5.3,0.154,6.5,10.9,0.593,0.475,2.8,3.6,0.778,2.0,2.8,4.9,7.7,1.6,0.4,2.4,1.6,18.2,113.0,123,,lewiski01,9.917,Guard,0.327,0.222,0.512,3.208,0.276,1.023,2.0,0.417
557,Jamal Cain,24,MIA,PF,26,1,259,6.5,15.2,0.43,2.1,6.0,0.355,4.4,9.2,0.479,0.5,3.5,4.4,0.783,2.9,4.2,7.1,1.9,1.9,1.0,1.5,4.2,18.7,112.0,113,,cainja01,9.962,Forward,0.395,0.289,0.546,1.267,0.093,1.091,2.9,0.408
558,Jared Rhoden,24,DET,SG,17,0,245,6.5,13.0,0.5,2.4,6.1,0.387,4.1,6.9,0.6,0.591,1.0,1.6,0.625,0.6,5.9,6.5,2.7,0.6,2.6,1.4,5.5,16.3,115.0,119,,rhodeja01,14.412,Guard,0.469,0.123,0.595,1.929,0.152,1.189,3.2,0.092
