Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,MPG,Primary_Position,3PAr,FTr,TS%,AST/TOV,AST_Ratio,PPS,STL+BLK,ORB_Rate
411,Delon Wright,32,MIL,PG,26,2,405,2.6,9.8,0.268,1.4,5.8,0.245,1.2,3.9,0.303,0.341,1.1,1.9,0.563,1.8,3.7,5.5,5.7,2.7,1.1,1.7,2.0,7.7,94.0,112,,wrighde01,15.577,Guard,0.592,0.194,0.362,3.353,0.316,0.724,3.8000000000000003,0.327
412,Delon Wright,32,NYK,PG,3,0,13,3.8,7.6,0.5,0.0,3.8,0.0,3.8,3.8,1.0,0.5,7.6,15.2,0.5,0.0,3.8,3.8,7.6,3.8,3.8,0.0,0.0,15.2,131.0,109,,wrighde01,4.333,Guard,0.5,2.0,0.532,7.6,0.347,1.064,7.6,0.0
413,Bruce Brown,28,2TM,PG,21,0,418,7.2,17.4,0.413,1.3,4.7,0.268,5.9,12.6,0.468,0.45,3.6,4.0,0.886,2.2,6.9,9.1,3.6,2.1,0.3,2.3,4.0,19.2,103.0,117,,brownbr01,19.905,Guard,0.27,0.23,0.501,1.565,0.144,1.002,2.4,0.242
414,Bruce Brown,28,TOR,PG,18,0,353,7.8,18.0,0.435,1.5,4.9,0.306,6.3,13.0,0.484,0.477,3.6,4.0,0.897,2.3,7.0,9.3,3.8,2.3,0.4,2.6,3.6,20.7,106.0,115,,brownbr01,19.611,Guard,0.272,0.222,0.524,1.462,0.145,1.048,2.6999999999999997,0.247
415,Bruce Brown,28,NOP,PG,3,0,65,3.7,14.1,0.263,0.0,3.7,0.0,3.7,10.4,0.357,0.263,3.7,4.5,0.833,1.5,6.7,8.2,2.2,0.7,0.0,0.7,6.7,11.1,85.0,123,,brownbr01,21.667,Guard,0.262,0.319,0.345,3.143,0.116,0.69,0.7,0.183
416,Marcus Smart,30,2TM,PG,20,6,417,6.1,16.7,0.364,3.3,10.1,0.33,2.8,6.6,0.417,0.464,3.3,4.0,0.833,1.5,3.3,4.9,8.0,2.8,0.7,4.0,3.4,18.8,106.0,112,,smartma01,20.85,Guard,0.605,0.24,0.509,2.0,0.263,1.018,3.5,0.312
417,Marcus Smart,30,MEM,PG,19,6,400,6.1,17.1,0.358,3.3,10.4,0.322,2.8,6.7,0.414,0.456,3.5,4.1,0.833,1.6,3.3,5.0,8.2,2.7,0.7,4.0,3.6,19.0,106.0,112,,smartma01,21.053,Guard,0.608,0.24,0.503,2.05,0.264,1.005,3.4000000000000004,0.327
418,Marcus Smart,30,WAS,PG,1,0,17,5.6,8.4,0.667,2.8,2.8,1.0,2.8,5.6,0.5,0.833,0.0,0.0,,0.0,2.8,2.8,2.8,5.6,0.0,2.8,0.0,13.9,118.0,114,,smartma01,17.0,Guard,0.333,0.0,0.827,1.0,0.2,1.655,5.6,0.0
419,Jared Butler,24,2TM,SG,36,1,417,11.0,23.5,0.466,1.9,6.1,0.321,9.0,17.5,0.516,0.507,4.7,5.9,0.788,1.8,3.8,5.6,11.0,1.6,0.8,3.9,5.0,28.6,113.0,121,,butleja02,11.583,Guard,0.26,0.251,0.548,2.821,0.268,1.096,2.4000000000000004,0.321
420,Jared Butler,24,WAS,PG,32,0,362,11.1,23.0,0.483,2.0,5.4,0.366,9.1,17.6,0.519,0.526,4.6,5.9,0.778,1.8,3.5,5.4,10.7,1.6,0.7,3.8,5.2,28.8,115.0,122,,butleja02,11.312,Guard,0.235,0.257,0.563,2.816,0.267,1.125,2.3,0.34
421,Jared Butler,24,PHI,SG,4,1,55,9.9,27.1,0.367,1.8,10.9,0.167,8.1,16.3,0.5,0.4,5.4,6.3,0.857,1.8,5.4,7.2,12.7,1.8,1.8,4.5,3.6,27.1,101.0,116,,butleja02,13.75,Guard,0.402,0.232,0.454,2.822,0.27,0.907,3.6,0.25
422,Keaton Wallace,25,ATL,PG,24,3,416,5.8,13.7,0.423,2.6,7.3,0.354,3.2,6.5,0.5,0.516,1.2,1.2,1.0,0.6,3.4,3.9,6.1,2.5,0.9,3.1,3.5,15.4,103.0,115,,wallake01,17.333,Guard,0.533,0.088,0.541,1.968,0.26,1.082,3.4,0.15
423,Adem Bona,21,PHI,C,38,1,411,5.0,7.1,0.695,0.0,0.0,,5.0,7.1,0.695,0.695,3.4,5.3,0.636,4.6,8.0,12.6,1.3,0.8,3.4,3.0,8.5,13.3,120.0,114,,bonaad01,10.816,Center,0.0,0.746,0.705,0.433,0.095,1.41,4.2,0.365
424,Kelly Olynyk,33,2TM,C,25,3,407,7.3,14.7,0.492,2.3,5.3,0.422,5.0,9.4,0.532,0.569,4.0,5.1,0.791,3.0,8.0,10.9,7.0,1.9,1.0,4.3,7.4,20.8,114.0,115,,olynyke01,16.28,Center,0.361,0.347,0.614,1.628,0.248,1.228,2.9,0.273
425,Kelly Olynyk,33,TOR,C,24,2,383,7.5,14.9,0.5,2.4,5.4,0.442,5.1,9.5,0.533,0.581,4.3,5.4,0.791,3.2,8.1,11.2,7.1,2.0,1.0,4.4,7.5,21.6,115.0,114,,olynyke01,15.958,Center,0.362,0.362,0.625,1.614,0.247,1.25,3.0,0.283
426,Kelly Olynyk,33,NOP,C,1,1,24,4.0,12.1,0.333,0.0,4.0,0.0,4.0,8.0,0.5,0.333,0.0,0.0,,0.0,6.0,6.0,6.0,0.0,0.0,2.0,6.0,8.0,80.0,125,,olynyke01,24.0,Center,0.331,0.0,0.331,3.0,0.299,0.661,0.0,0.0
427,KJ Simpson,22,CHO,PG,21,2,404,5.7,18.0,0.318,1.7,7.8,0.219,4.0,10.2,0.393,0.365,3.5,4.4,0.806,2.8,4.0,6.8,6.5,1.8,0.5,3.3,4.1,16.7,94.0,116,,simpskj01,19.238,Guard,0.433,0.244,0.419,1.97,0.219,0.838,2.3,0.412
428,Rob Dillingham,20,MIN,PG,32,1,403,9.5,21.2,0.451,2.8,7.7,0.365,6.7,13.5,0.5,0.517,0.6,1.2,0.5,1.0,3.7,4.7,9.4,1.6,0.0,5.0,3.7,22.5,101.0,114,,dilliro01,12.594,Guard,0.363,0.057,0.518,1.88,0.26,1.036,1.6,0.213
429,Aaron Nesmith,25,IND,SF,19,11,394,6.2,13.3,0.468,2.4,6.3,0.385,3.8,7.0,0.544,0.56,3.4,3.8,0.903,1.3,6.3,7.7,3.2,1.5,0.7,1.6,6.2,18.3,120.0,116,,nesmiaa01,20.737,Forward,0.474,0.286,0.611,2.0,0.162,1.222,2.2,0.171
430,Gui Santos,22,GSW,PF,31,1,389,4.9,10.7,0.453,2.7,7.0,0.393,2.1,3.7,0.567,0.581,2.0,2.9,0.696,4.2,6.6,10.8,4.6,1.5,0.4,2.6,6.1,14.4,120.0,114,,santogu01,12.548,Forward,0.654,0.271,0.601,1.769,0.24,1.202,1.9,0.389
431,Reggie Jackson,34,PHI,PG,31,1,384,6.7,17.2,0.391,3.2,9.6,0.338,3.5,7.6,0.458,0.485,0.9,1.2,0.778,1.0,4.4,5.4,5.8,2.1,0.4,2.2,4.4,17.6,104.0,118,,jacksre01,12.387,Guard,0.558,0.07,0.496,2.636,0.225,0.993,2.5,0.185
432,John Konchar,28,MEM,SG,30,3,379,3.4,8.0,0.424,1.8,5.6,0.326,1.6,2.4,0.65,0.538,0.6,0.7,0.833,3.2,9.6,12.8,3.5,1.7,1.3,1.2,3.0,9.2,126.0,109,,konchjo01,12.633,Guard,0.7,0.088,0.554,2.917,0.269,1.107,3.0,0.25
433,Trendon Watford,24,BRK,PF,21,0,373,9.6,20.5,0.471,1.7,5.4,0.325,7.9,15.1,0.522,0.513,5.6,6.8,0.824,1.1,7.0,8.0,5.1,1.5,0.8,3.8,6.2,26.7,107.0,115,,watfotr01,17.762,Forward,0.263,0.332,0.568,1.342,0.157,1.137,2.3,0.136
434,Jordan Miller,25,LAC,SF,30,0,372,7.1,16.6,0.429,1.1,4.7,0.222,6.0,11.8,0.511,0.46,3.4,4.3,0.788,2.9,3.9,6.8,4.3,2.0,0.7,2.9,2.9,18.7,104.0,112,,millejo02,12.4,Forward,0.283,0.259,0.506,1.483,0.167,1.011,2.7,0.426
435,Chet Holmgren,22,OKC,C,14,14,370,9.4,19.3,0.486,2.3,6.4,0.367,7.0,12.9,0.545,0.547,6.4,8.5,0.754,3.1,12.1,15.2,3.1,1.7,5.2,3.9,3.6,27.5,112.0,98,,holmgch01,26.429,Center,0.332,0.44,0.597,0.795,0.103,1.194,6.9,0.204
436,David Roddy,23,2TM,PF,29,3,364,6.0,12.9,0.465,2.1,6.0,0.34,4.0,6.9,0.574,0.545,2.3,2.8,0.818,1.5,8.2,9.7,4.1,1.5,1.0,2.6,2.4,16.4,110.0,115,,roddyda01,12.552,Forward,0.465,0.217,0.58,1.577,0.197,1.16,2.5,0.155
437,David Roddy,23,ATL,PF,27,3,346,5.9,12.5,0.473,2.2,5.8,0.372,3.8,6.7,0.56,0.559,2.4,3.0,0.818,1.5,7.9,9.4,4.0,1.6,1.1,2.7,2.4,16.4,111.0,114,,roddyda01,12.815,Forward,0.464,0.24,0.593,1.481,0.195,1.187,2.7,0.16
438,David Roddy,23,PHI,PF,2,0,18,8.3,22.1,0.375,0.0,11.1,0.0,8.3,11.1,0.75,0.375,0.0,0.0,,2.8,13.8,16.6,5.5,0.0,0.0,0.0,2.8,16.6,97.0,117,,roddyda01,9.0,Forward,0.502,0.0,0.376,5.5,0.199,0.751,0.0,0.169
439,Trevelin Queen,27,ORL,SG,24,2,360,5.7,16.1,0.353,2.2,8.6,0.258,3.5,7.5,0.463,0.422,1.8,2.1,0.867,2.8,3.0,5.8,4.6,3.3,1.1,2.8,5.0,15.4,96.0,108,,queentr01,15.0,Guard,0.534,0.13,0.452,1.643,0.188,0.905,4.4,0.483
440,Charles Bassey,24,SAS,C,33,1,357,8.9,15.3,0.584,0.0,0.0,,8.9,15.3,0.584,0.584,2.8,4.5,0.636,7.5,12.6,20.0,2.2,1.6,3.9,3.1,6.4,20.7,117.0,108,,bassech01,10.818,Center,0.0,0.294,0.599,0.71,0.097,1.198,5.5,0.373
441,Jaylon Tyson,22,CLE,SG,37,2,352,6.0,13.1,0.458,1.9,5.2,0.368,4.1,7.9,0.517,0.531,1.9,2.4,0.778,3.9,6.5,10.5,4.8,1.2,0.3,2.6,5.7,15.8,117.0,113,,tysonja01,9.514,Guard,0.397,0.183,0.558,1.846,0.223,1.116,1.5,0.375
442,Mo Bamba,26,LAC,C,28,2,352,6.7,14.3,0.466,2.1,6.9,0.3,4.6,7.4,0.623,0.539,2.4,3.5,0.68,3.6,13.1,16.7,2.2,1.2,3.9,2.6,6.8,17.8,109.0,104,,bambamo01,12.571,Center,0.483,0.245,0.562,0.846,0.107,1.124,5.1,0.216
443,Robert Williams,27,POR,C,20,3,351,6.9,10.8,0.641,0.1,0.4,0.333,6.8,10.4,0.653,0.647,2.1,2.4,0.882,4.9,11.5,16.4,2.9,1.8,4.6,2.4,4.3,16.1,129.0,108,,williro04,17.55,Center,0.037,0.222,0.679,1.208,0.169,1.358,6.3999999999999995,0.299
444,Ousmane Dieng,21,OKC,C,30,0,333,6.1,15.2,0.4,2.5,8.7,0.283,3.6,6.5,0.556,0.481,1.6,2.3,0.688,2.3,7.8,10.1,4.1,2.2,0.9,2.2,3.9,16.2,105.0,105,,diengou01,11.1,Center,0.572,0.151,0.5,1.864,0.182,0.999,3.1,0.228
445,Craig Porter Jr.,24,CLE,PG,35,0,326,6.8,11.8,0.575,2.1,4.1,0.5,4.7,7.6,0.615,0.663,1.5,1.9,0.769,1.5,4.6,6.0,6.8,1.8,1.5,3.1,2.4,17.0,125.0,112,,portecr01,9.314,Guard,0.347,0.161,0.673,2.194,0.302,1.345,3.3,0.246
446,Dillon Jones,23,OKC,SF,36,0,324,4.3,12.9,0.333,1.5,7.1,0.208,2.8,5.8,0.487,0.391,1.6,3.0,0.55,3.4,7.4,10.9,5.5,1.0,0.4,2.1,5.4,11.8,101.0,108,,jonesdi01,9.0,Forward,0.55,0.233,0.415,2.619,0.252,0.83,1.4,0.315
447,Tre Mann,23,CHO,PG,13,0,319,10.8,24.8,0.435,3.7,9.2,0.4,7.1,15.6,0.455,0.509,2.9,3.2,0.905,1.8,4.0,5.9,6.0,1.1,0.6,3.9,3.7,28.2,106.0,118,,manntr01,24.538,Guard,0.371,0.129,0.538,1.538,0.166,1.076,1.7000000000000002,0.31
448,Zeke Nnaji,24,DEN,PF,36,2,311,6.0,12.2,0.494,0.9,4.3,0.214,5.1,7.9,0.647,0.532,1.4,2.3,0.6,2.2,5.9,8.0,1.4,1.7,2.3,0.9,4.8,14.3,114.0,114,,nnajize01,8.639,Forward,0.352,0.189,0.541,1.556,0.09,1.082,4.0,0.272
449,Hunter Tyson,24,DEN,PF,40,0,306,4.2,11.6,0.365,2.4,7.7,0.306,1.9,3.9,0.48,0.466,2.5,3.6,0.696,2.2,7.2,9.4,2.2,0.8,0.8,2.0,5.6,13.3,104.0,117,,tysonhu01,7.65,Forward,0.664,0.31,0.504,1.1,0.127,1.009,1.6,0.234
450,Kessler Edwards,24,DAL,SF,27,7,305,3.7,8.7,0.418,1.1,4.0,0.28,2.5,4.8,0.533,0.482,0.5,0.5,1.0,1.7,7.5,9.2,3.8,1.6,1.7,1.3,4.9,8.9,112.0,113,,edwarke02,11.296,Forward,0.46,0.057,0.499,2.923,0.271,0.998,3.3,0.185
451,Rayan Rupert,20,POR,SG,38,0,301,5.2,12.9,0.4,1.6,5.8,0.278,3.6,7.1,0.5,0.463,2.4,3.2,0.75,3.4,4.0,7.4,2.9,1.3,0.3,2.9,3.6,14.4,102.0,119,,ruperra01,7.921,Guard,0.45,0.248,0.503,1.0,0.144,1.006,1.6,0.459
452,Paul Reed,25,DET,C,31,0,299,8.4,15.8,0.531,1.0,3.4,0.286,7.4,12.4,0.597,0.561,3.9,4.7,0.828,4.5,8.4,12.9,4.8,5.0,2.9,2.4,8.1,21.7,125.0,102,,reedpa01,9.645,Center,0.215,0.297,0.607,2.0,0.191,1.214,7.9,0.349
453,Jock Landale,29,HOU,C,28,0,299,7.2,15.0,0.478,1.0,2.1,0.462,6.2,12.9,0.481,0.511,3.6,5.2,0.688,6.2,8.6,14.8,4.1,1.0,1.5,2.1,4.4,18.9,122.0,110,,landajo01,10.679,Center,0.14,0.347,0.547,1.952,0.175,1.093,2.5,0.419
454,Alex Len,31,2TM,C,39,3,293,4.0,7.6,0.522,0.2,1.0,0.167,3.8,6.6,0.575,0.533,1.2,2.1,0.538,4.5,7.6,12.1,5.3,1.3,3.1,1.8,6.4,9.2,123.0,113,,lenal01,7.513,Center,0.132,0.276,0.54,2.944,0.339,1.079,4.4,0.372
455,Alex Len,31,SAC,C,36,3,258,4.1,7.7,0.537,0.2,1.1,0.167,3.9,6.6,0.6,0.549,1.3,2.4,0.538,4.7,7.3,12.0,5.6,1.5,3.4,2.1,6.6,9.7,124.0,112,,lenal01,7.167,Center,0.143,0.312,0.554,2.667,0.34,1.108,4.9,0.392
456,Alex Len,31,LAL,C,3,0,35,2.8,7.0,0.4,0.0,0.0,,2.8,7.0,0.4,0.4,0.0,0.0,,2.8,9.8,12.6,2.8,0.0,1.4,0.0,5.6,5.6,118.0,115,,lenal01,11.667,Center,0.0,0.0,0.4,2.8,0.286,0.8,1.4,0.222
457,Blake Wesley,21,SAS,SG,33,0,291,6.5,14.0,0.464,0.8,3.8,0.217,5.7,10.1,0.557,0.494,2.8,3.8,0.739,1.0,2.8,3.8,10.0,2.3,0.5,4.7,2.7,16.6,103.0,117,,weslebl01,8.818,Guard,0.271,0.271,0.53,2.128,0.329,1.059,2.8,0.263
458,Malaki Branham,21,SAS,SG,32,0,291,8.3,19.1,0.435,3.5,8.8,0.396,4.8,10.3,0.468,0.526,2.8,3.3,0.85,0.5,5.2,5.7,4.3,1.2,0.3,4.7,2.7,22.9,96.0,118,,branhma01,9.094,Guard,0.461,0.173,0.557,0.915,0.146,1.114,1.5,0.088
459,Richaun Holmes,31,WAS,PF,18,4,290,7.0,10.9,0.642,0.0,0.5,0.0,7.0,10.4,0.672,0.642,3.4,4.4,0.778,5.1,9.6,14.7,3.3,0.3,2.1,1.6,4.2,17.5,137.0,119,,holmeri01,16.111,Forward,0.046,0.404,0.682,2.062,0.186,1.363,2.4,0.347
460,Sandro Mamukelashvili,25,SAS,PF,34,0,287,9.6,17.5,0.548,4.4,10.1,0.433,5.2,7.4,0.705,0.673,3.2,4.5,0.704,3.5,10.4,14.0,3.0,1.5,1.5,2.2,4.0,26.8,128.0,113,,mamuksa01,8.441,Forward,0.577,0.257,0.688,1.364,0.122,1.376,3.0,0.252
461,Jalen Pickett,25,DEN,SG,26,0,287,5.7,13.0,0.436,2.7,6.8,0.39,3.0,6.2,0.486,0.538,0.3,0.3,1.0,0.8,4.2,5.0,8.0,1.2,0.5,1.8,2.2,14.4,119.0,119,,pickeja02,11.038,Guard,0.523,0.023,0.548,4.444,0.349,1.097,1.7,0.16
462,Jordan Walsh,20,BOS,PF,38,1,286,3.5,9.7,0.357,1.9,6.8,0.282,1.6,2.9,0.529,0.455,1.2,2.1,0.583,2.3,4.7,6.9,1.9,1.6,1.4,1.6,3.3,10.0,101.0,112,,walshjo01,7.526,Forward,0.701,0.216,0.471,1.187,0.135,0.941,3.0,0.329
463,Taj Gibson,39,CHO,C,24,11,286,5.0,10.8,0.46,0.2,0.3,0.5,4.8,10.5,0.459,0.468,1.9,2.8,0.688,6.7,9.3,16.0,2.4,1.4,2.1,3.1,6.7,12.0,104.0,112,,gibsota01,11.917,Center,0.028,0.259,0.499,0.774,0.137,0.997,3.5,0.419
464,Landry Shamet,27,NYK,SG,24,0,277,5.9,12.8,0.458,2.3,7.3,0.317,3.6,5.5,0.645,0.549,0.5,1.2,0.429,0.9,2.7,3.6,2.7,1.8,0.4,1.6,3.4,14.6,108.0,118,,shamela01,11.542,Guard,0.57,0.094,0.548,1.688,0.153,1.095,2.2,0.25
465,Jeff Dowtin,27,PHI,PG,25,0,274,6.2,15.6,0.395,1.1,4.5,0.24,5.1,11.1,0.459,0.43,2.2,3.1,0.706,0.7,4.7,5.4,6.9,1.5,0.7,0.7,2.5,15.6,110.0,119,,dowtije01,10.96,Guard,0.288,0.199,0.46,9.857,0.281,0.92,2.2,0.13
466,Patty Mills,36,2TM,PG,20,0,272,4.6,14.1,0.329,3.0,10.7,0.283,1.6,3.4,0.474,0.437,0.9,0.9,1.0,0.5,3.2,3.7,4.3,2.3,0.5,2.8,2.3,13.2,92.0,120,,millspa02,13.6,Guard,0.759,0.064,0.455,1.536,0.199,0.911,2.8,0.135
467,Patty Mills,36,UTA,PG,17,0,260,4.8,14.2,0.342,3.2,10.6,0.298,1.7,3.5,0.474,0.454,0.9,0.9,1.0,0.6,3.4,3.9,3.9,2.2,0.6,3.0,2.2,13.8,93.0,120,,millspa02,15.294,Guard,0.746,0.063,0.473,1.3,0.181,0.945,2.8000000000000003,0.15
468,Patty Mills,36,LAC,PG,3,0,12,0.0,12.2,0.0,0.0,12.2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,12.2,4.1,0.0,0.0,4.1,0.0,59.0,110,,millspa02,4.0,Guard,1.0,0.0,0.0,12.2,0.5,0.0,4.1,
469,Dru Smith,27,MIA,SG,14,1,268,5.8,11.3,0.508,3.0,5.6,0.533,2.8,5.8,0.484,0.639,1.7,2.2,0.75,2.2,4.5,6.7,4.3,3.9,1.1,3.2,5.6,16.1,115.0,109,,smithdr01,19.143,Guard,0.496,0.195,0.656,1.344,0.218,1.312,5.0,0.328
470,Isaiah Wong,24,CHO,SG,20,0,265,7.6,19.5,0.39,2.4,6.1,0.394,5.2,13.4,0.389,0.452,4.6,6.3,0.735,2.6,3.3,5.9,5.2,2.0,0.0,3.3,3.9,22.3,103.0,117,,wongis01,13.25,Guard,0.313,0.323,0.501,1.576,0.169,1.001,2.0,0.441
471,Doug McDermott,33,SAC,SF,31,3,260,6.7,15.8,0.424,5.8,13.4,0.431,0.9,2.4,0.385,0.606,0.6,0.9,0.6,0.4,2.8,3.2,0.7,0.7,0.2,0.9,5.0,19.7,116.0,121,,mcderdo01,8.387,Forward,0.848,0.057,0.608,0.778,0.039,1.216,0.8999999999999999,0.125
472,Antonio Reeves,24,NOP,SG,25,0,260,7.2,18.0,0.402,3.0,9.5,0.314,4.3,8.5,0.5,0.485,1.3,1.5,0.875,1.7,3.5,5.2,3.5,1.7,0.2,1.7,2.0,18.7,105.0,123,,reevean01,10.4,Guard,0.528,0.083,0.501,2.059,0.147,1.002,1.9,0.327
473,Jamal Cain,25,NOP,SF,21,0,259,4.8,11.9,0.406,1.9,6.7,0.278,3.0,5.2,0.571,0.484,2.2,3.4,0.667,3.2,6.0,9.1,2.0,1.7,1.3,1.9,4.5,13.8,106.0,120,,cainja01,12.333,Forward,0.563,0.286,0.515,1.053,0.116,1.03,3.0,0.348
474,Karlo Matković,23,NOP,PF,18,2,259,4.8,9.9,0.491,0.9,3.0,0.313,3.9,6.9,0.568,0.538,2.0,2.0,1.0,4.5,7.8,12.3,2.6,1.9,3.9,3.4,7.1,12.7,108.0,115,,matkoka01,14.389,Forward,0.303,0.202,0.589,0.765,0.155,1.178,5.8,0.366
475,Quenton Jackson,26,IND,PG,18,7,254,7.4,14.4,0.513,1.7,4.5,0.375,5.7,9.8,0.577,0.572,2.8,4.0,0.714,1.9,3.2,5.1,5.9,1.7,0.9,2.1,6.1,19.3,120.0,117,,jacksqu01,14.111,Guard,0.312,0.278,0.597,2.81,0.244,1.194,2.6,0.373
476,Wendell Moore Jr.,23,2TM,SG,22,1,254,5.1,12.2,0.422,0.8,2.9,0.267,4.4,9.3,0.469,0.453,2.5,2.9,0.867,2.7,6.3,9.0,4.4,1.9,0.6,1.9,3.2,13.5,111.0,113,,moorewe01,11.545,Guard,0.238,0.238,0.501,2.316,0.222,1.002,2.5,0.3
477,Wendell Moore Jr.,23,DET,SG,20,1,219,5.1,11.0,0.46,0.9,3.1,0.286,4.2,7.9,0.528,0.5,2.9,3.1,0.929,2.4,7.3,9.7,5.1,2.2,0.7,2.0,3.3,13.9,120.0,112,,moorewe01,10.95,Guard,0.282,0.282,0.562,2.55,0.262,1.124,2.9000000000000004,0.247
478,Wendell Moore Jr.,23,CHO,SG,2,0,35,5.6,19.7,0.286,0.0,1.4,0.0,5.6,18.3,0.308,0.286,0.0,1.4,0.0,4.2,0.0,4.2,0.0,0.0,0.0,1.4,2.8,11.2,67.0,124,,moorewe01,17.5,Guard,0.071,0.071,0.276,0.0,0.0,0.551,0.0,1.0
479,Elfrid Payton,30,2TM,PG,12,5,253,5.0,12.5,0.4,0.0,0.2,0.0,5.0,12.3,0.406,0.4,0.2,0.4,0.5,1.2,5.6,6.7,12.5,2.9,1.0,5.2,3.8,10.2,90.0,115,,paytoel01,21.083,Guard,0.016,0.032,0.402,2.404,0.412,0.805,3.9,0.176
480,Elfrid Payton,30,NOP,PG,7,3,144,7.7,15.4,0.5,0.0,0.3,0.0,7.7,15.1,0.511,0.5,0.3,0.7,0.5,1.7,6.4,8.0,16.1,3.4,1.0,6.7,3.4,15.8,100.0,116,,paytoel01,20.571,Guard,0.019,0.045,0.503,2.403,0.418,1.006,4.4,0.21
481,Elfrid Payton,30,CHO,PG,5,2,109,1.4,8.6,0.158,0.0,0.0,,1.4,8.6,0.158,0.158,0.0,0.0,,0.5,4.5,5.0,7.7,2.3,0.9,3.2,4.5,2.7,61.0,115,,paytoel01,21.8,Guard,0.0,0.0,0.157,2.406,0.395,0.314,3.1999999999999997,0.1
482,Quinten Post,24,GSW,PF,18,7,252,9.6,19.8,0.485,5.4,12.7,0.424,4.2,7.1,0.595,0.621,1.7,1.7,1.0,3.3,8.5,11.7,5.2,0.6,0.8,2.1,5.4,26.3,127.0,114,,postqu01,14.0,Forward,0.641,0.086,0.64,2.476,0.187,1.28,1.4,0.28
483,Dwight Powell,33,DAL,C,33,0,251,2.7,3.5,0.778,0.2,0.2,1.0,2.5,3.3,0.765,0.806,3.9,5.8,0.667,4.3,7.2,11.4,4.4,2.3,2.9,1.4,7.3,9.5,157.0,110,,poweldw01,7.606,Center,0.057,1.657,0.785,3.143,0.371,1.57,5.199999999999999,0.374
484,GG Jackson II,20,MEM,PF,14,0,247,9.1,21.5,0.426,3.7,10.6,0.351,5.4,10.8,0.5,0.513,3.9,5.6,0.7,3.2,6.2,9.3,2.2,1.1,0.6,3.4,3.0,25.9,106.0,114,,jacksgg01,17.643,Forward,0.493,0.26,0.54,0.647,0.074,1.081,1.7000000000000002,0.34
485,Christian Koloko,24,LAL,C,29,0,246,5.6,8.6,0.651,0.0,0.4,0.0,5.6,8.2,0.683,0.651,1.4,1.6,0.875,5.6,7.2,12.7,2.4,1.4,1.6,1.4,6.2,12.5,140.0,113,,kolokch01,8.483,Center,0.047,0.186,0.672,1.714,0.183,1.344,3.0,0.437
486,Johnny Furphy,20,IND,SG,35,0,245,4.1,11.2,0.368,2.2,6.3,0.344,2.0,4.9,0.4,0.465,1.8,1.8,1.0,3.3,4.5,7.9,2.0,1.8,1.6,1.8,4.9,12.2,107.0,116,,furphjo01,7.0,Guard,0.562,0.161,0.509,1.111,0.127,1.017,3.4000000000000004,0.423
487,Trey Jemison,25,2TM,C,25,0,243,5.4,10.4,0.519,0.0,0.0,,5.4,10.4,0.519,0.519,1.8,5.0,0.36,5.8,7.6,13.4,2.4,1.6,2.2,2.8,9.0,12.6,103.0,116,,jemistr01,9.72,Center,0.0,0.481,0.5,0.857,0.135,1.0,3.8000000000000003,0.433
488,Trey Jemison,25,NOP,C,16,0,166,4.4,9.3,0.469,0.0,0.0,,4.4,9.3,0.469,0.469,2.3,6.1,0.381,6.4,6.4,12.8,2.9,2.0,1.7,2.9,7.9,11.0,100.0,118,,jemistr01,10.375,Center,0.0,0.656,0.459,1.0,0.163,0.918,3.7,0.5
489,Trey Jemison,25,LAL,C,9,0,77,7.6,12.7,0.6,0.0,0.0,,7.6,12.7,0.6,0.6,0.6,2.5,0.25,4.5,10.2,14.6,1.3,0.6,3.2,2.5,11.4,15.9,107.0,111,,jemistr01,8.556,Center,0.0,0.197,0.576,0.52,0.074,1.152,3.8000000000000003,0.306
490,Johnny Davis,22,WAS,SG,34,0,242,6.3,15.3,0.41,1.4,5.7,0.241,4.9,9.6,0.51,0.455,1.8,2.9,0.6,2.0,5.5,7.4,2.2,2.9,1.2,1.4,3.5,15.6,99.0,117,,davisjo06,7.118,Guard,0.373,0.19,0.471,1.571,0.109,0.941,4.1,0.267
491,Orlando Robinson,24,2TM,C,21,1,233,5.6,14.1,0.397,0.6,3.1,0.2,5.0,11.0,0.453,0.419,3.3,4.6,0.727,4.2,8.3,12.5,5.0,1.5,0.8,2.9,6.6,15.2,103.0,116,,robinor01,11.095,Center,0.22,0.326,0.471,1.724,0.208,0.943,2.3,0.336
492,Orlando Robinson,24,SAC,C,9,0,57,5.9,14.4,0.412,0.8,4.2,0.2,5.1,10.2,0.5,0.441,3.4,5.9,0.571,2.5,9.3,11.9,7.6,2.5,0.8,3.4,5.1,16.1,102.0,112,,robinor01,6.333,Center,0.292,0.41,0.474,2.235,0.271,0.947,3.3,0.212
493,Orlando Robinson,24,TOR,C,12,1,176,5.5,14.0,0.392,0.5,2.7,0.2,4.9,11.3,0.439,0.412,3.3,4.1,0.8,4.7,8.0,12.6,4.1,1.1,0.8,2.7,7.1,14.8,103.0,117,,robinor01,14.667,Center,0.193,0.293,0.468,1.519,0.181,0.936,1.9000000000000001,0.37
